BOR;AN;FI;FI_EJ;URG;HMED;HIDE;SAO;ACC;PASSU;dt80;dt18;dtMCO;dtMCO80;dtMCO18;dtLS;dtLS80;dtLS18;dtHAD;dtHAD80;dtHAD18;dtEXT;dtEXT80;dtEXT18;dtHOSP;LIT_UHCD;JLI_UHCD;SEJ_UHCD;SEJ0_UHCD;JOU_UHCD;STAP;RMM
URGENCES2;2019;800000226;800000069;GEN;;;0;;15099;1706;3898;2102;881;12;;;0;28;11;0;;;;;4;1460;974;267;745;1;1
URGENCES2;2019;800000390;800000085;GEN;168;336;0;;15241;1576;3582;889;566;0;35;25;0;0;0;0;702;125;104;;3;1095;1351;397;1052;0;0
URGENCES2;2019;800000432;800000093;GEN;336;530;1;IAO;16051;2301;2884;2723;1060;46;249;159;3;60;31;0;352;156;1;;2;730;1453;550;955;;
URGENCES2;2019;800006124;800000044;GEN;851;1530;1;IAO;77484;8824;2881;21366;5323;251;0;0;0;0;0;0;0;0;0;;18;6570;9011;4227;4974;;
URGENCES2;2019;800006124;800000044;PED;198;730;1;IAO;26723;;;;;;;;;;;;;;;5213;8;2480;2456;754;1733;;
URGENCES2;2019;800015729;800015679;GEN;252;539;1;IAO;25849;3033;3161;1395;550;1;;;;;;;;;;;6;2190;2536;1735;908;1;1
URGENCES2;2019;810000224;810000471;GEN;35;35;1;IAO;20854;2743;4909;4296;634;1380;;;;;;;;;;;5;1825;1076;679;398;1;1
URGENCES2;2019;810000505;810000331;GEN;316;854;1;IAO;33368;5002;9591;6406;2509;1058;2;2;0;0;0;0;527;165;43;;8;2920;1191;840;356;1;1
URGENCES2;2019;810000521;810000380;GEN;456;944;1;IAO;41038;6273;9677;11013;4014;1172;8;7;0;;;;429;30;32;;6;2190;3209;1402;1867;0;1
URGENCES2;2019;810000562;810000455;GEN;168;168;1;IAO;20581;2082;5239;2095;908;60;56;12;0;0;0;0;886;236;95;;4;1460;1285;515;801;0;1
URGENCES2;2019;810101444;810000992;GEN;182;276;1;IAO;15069;2552;1667;;;;;;;;;;;;;;5;;1585;1301;289;1;1
URGENCES2;2019;820000032;820000016;GEN;406;840;1;IAO;38618;4596;10083;10027;2715;1432;135;5;15;0;0;0;0;0;0;;13;4457;4487;1670;3385;1;1
URGENCES2;2019;820000057;820000131;GEN;406;469;1;IAO;19855;2431;2729;4198;1335;71;;;;;;;104;27;28;;6;2190;1456;287;1263;1;1
URGENCES2;2019;820000883;820004950;GEN;168;403;1;IAO;16716;2414;4228;1257;665;35;82;64;;7;4;;1122;290;191;;4;1460;1434;576;922;1;1
URGENCES2;2019;830000279;830100517;GEN;276;504;1;IAO;34374;;;2707;;;;;;;;;1889;;;;10;;3248;1381;1903;1;1
URGENCES2;2019;830000287;830100525;GEN;376;700;1;IAO;40548;4010;9621;9006;2353;1109;406;8;0;0;0;0;547;86;51;;2;730;1219;687;603;1;1
URGENCES2;2019;830000295;830100533;GEN;523;504;1;IAO;39388;;;9598;;;;;;;;;;;;;5;1510;5167;3213;2006;1;1
URGENCES2;2019;830000311;830100566;GEN;588;756;1;IAO;47328;6354;11713;8512;2504;1364;429;3;;;;;101;65;120;;12;;1193;611;587;1;1
URGENCES2;2019;830000337;830100590;GEN;214;336;1;IAO;26319;2876;4918;2972;1000;31;0;0;0;0;0;0;1086;173;139;;4;1460;200;181;21;1;1
URGENCES2;2019;830000345;830100616;GEN;790;1806;1;MAO;85128;8182;29142;13957;3498;4229;324;14;38;;;;771;255;32;;15;1460;10454;5550;5059;1;1
URGENCES2;2019;830100574;750821092;GEN;480;750;1;IAO;32723;5114;1048;1009;254;0;16;2;0;0;0;0;1165;677;0;;11;4015;5442;1901;3659;1;1
URGENCES2;2019;830100608;830100616;GEN;216;672;1;IAO;26009;4636;3071;3002;1755;32;218;14;7;;;;711;196;23;;3;;3126;1750;1418;1;1
URGENCES2;2019;830200523;830210084;GEN;168;224;1;IAO;14786;1029;3186;854;130;31;;;;;;;278;50;34;;3;1095;492;254;246;1;1
URGENCES2;2019;840000343;840000012;GEN;336;336;1;IAO;17188;1562;4177;2350;504;6;;1;0;;0;0;147;20;34;;3;1095;1604;1001;613;1;1
URGENCES2;2019;840000392;840000046;GEN;252;457;1;IAO;29444;3522;5361;4401;1635;70;0;0;0;0;0;0;;190;24;;6;2190;2971;1489;1653;1;1
URGENCES2;2019;840000418;840004659;GEN;168;336;1;IAO;23617;;;5446;;;14;;;;;;204;;;;5;1825;2821;1377;1467;1;0
URGENCES2;2019;840000483;840000087;GEN;336;412;1;IAO;29635;3841;5293;4568;1863;78;3;1;;;;;921;199;110;;10;3650;2533;704;2041;1;1
URGENCES2;2019;840000491;130041916;GEN;336;250;;;16528;2189;3037;3524;1247;100;14;0;0;2;0;1;46;6;11;;4;1460;3242;1753;1706;;
URGENCES2;2019;840000525;840000111;GEN;70;420;0;;10356;1511;2492;1800;;;;;;;;;529;;;;4;;1049;347;968;1;1
URGENCES2;2019;840000533;840000129;GEN;168;168;0;;11354;1286;2815;1392;;;2;;;;;;;;;;4;1460;937;453;524;;
URGENCES2;2019;840001861;840006597;GEN;1329;1732;1;IAO;120905;8250;40415;22357;4184;5621;;;;;;;;;;;6;2190;904;737;171;1;0
URGENCES2;2019;850000118;850013244;GEN;168;338;1;IAO;19403;825;3816;2120;609;166;;;;;;;;;;;6;2190;1822;1002;899;1;0
URGENCES2;2019;850000142;850000019;GEN;481;1355;1;IAO;44765;5119;7036;13002;3331;330;10;5;;;;;777;41;39;;13;4745;2203;1229;979;1;1
URGENCES2;2019;850000142;850000019;PED;168;270;1;IAO;13840;;;;;;;;;;;;;;;3271;;;448;374;75;;
URGENCES2;2019;850000175;850009010;GEN;506;688;1;IAO;31472;5150;4227;6563;2806;91;322;2;0;0;0;0;;;;;3;1095;1085;565;532;1;1
URGENCES2;2019;850000209;850000019;GEN;168;280;1;IAO;14436;2428;2626;3517;1441;21;57;43;;;;;161;11;3;;;;1627;860;779;1;
URGENCES2;2019;850000225;850000019;GEN;168;270;1;IAO;12990;1874;2997;2438;1037;14;2;1;;;;;173;22;16;;2;730;681;516;165;1;1
URGENCES2;2019;850000241;850000084;GEN;504;789;1;IAO;31426;5239;5926;6993;2858;462;;;;;;;1464;;;;10;3650;3791;616;3438;0;1
URGENCES2;2019;850009630;850000035;GEN;160;300;1;MAO;23273;2272;5591;3850;1172;835;;;;;;;;;;;4;1460;1257;1253;4;;
URGENCES2;2019;860000025;860013382;GEN;336;615;1;IAO;24766;3874;4590;5075;1630;96;380;304;;55;26;;1167;602;29;;6;2190;3767;1164;2801;1;0
URGENCES2;2019;860000058;860014208;GEN;168;360;0;;9514;1961;1581;2006;1020;37;;;;;;;;;;;2;730;409;116;306;1;0
URGENCES2;2019;860000223;860014208;GEN;560;1270;1;IAO;56630;8576;2440;21477;6042;402;;;;;;;;;;;2;730;725;286;440;1;1
URGENCES2;2019;860000223;860014208;PED;224;490;1;IAO;19510;;;;;;;;;;;;;;;3661;;;0;0;0;;
URGENCES2;2019;860010321;860010313;GEN;168;350;1;IAO;16726;1501;3084;2320;546;70;;;;;;;;;;;4;1460;823;271;577;0;1
URGENCES2;2019;870000064;870000015;GEN;506;1109;1;IAO;45597;8003;1060;10767;3501;87;269;195;0;0;0;0;1627;540;5;;11;4015;6489;1539;6082;1;1
URGENCES2;2019;870000098;870000023;GEN;168;284;1;IAO;14184;2212;2582;3140;1125;122;39;30;;;;;;;;;3;1095;1703;678;1128;1;0
URGENCES2;2019;870000270;870000031;GEN;168;168;0;;9924;1981;1746;1891;;;;;;;;;375;;;;2;730;525;87;477;1;1
URGENCES2;2019;870000288;870017415;GEN;252;867;1;IAO;29045;3252;2295;6694;1776;93;;;;;;;;;;;6;2190;1165;546;706;1;1
URGENCES2;2019;870014859;870000015;PED;210;489;1;IAO;30473;;;;;;;;;;;;;;;2398;6;2190;1900;687;1253;;
URGENCES2;2019;880000021;880007059;GEN;458;840;1;IAO;35617;4255;11387;5658;2018;967;36;19;0;;;;1519;363;84;;6;2190;4619;806;4153;1;0
URGENCES2;2019;880000047;880780077;GEN;336;588;1;IAO;30404;4577;6510;7028;2447;703;0;;;;;;804;164;48;;6;2190;2592;875;1900;1;0
URGENCES2;2019;880000054;880007299;GEN;336;416;0;;18440;2588;3866;5659;2017;671;;;;;;;177;2;19;;4;1460;1690;718;1053;1;1
URGENCES2;2019;880000062;880780093;GEN;406;574;1;IAO;24068;;;;;;;;;;;;;;;;4;;1853;461;1666;1;1
URGENCES2;2019;880000070;880007299;GEN;168;266;0;;9555;1761;2032;1684;563;94;;;;2;;;89;9;12;;2;;625;299;337;1;0
URGENCES2;2019;890975527;890000037;GEN;850;812;1;IAO;42543;;;8977;;;3;;;;;;626;;;;11;4015;2563;722;2368;;
URGENCES2;2019;890975527;890000037;PED;168;373;1;IAO;14708;;;;;;;;;;;;;;;1461;3;1095;640;475;323;;
URGENCES2;2019;890975535;890000409;GEN;168;235;0;;13109;1445;2856;1568;708;5;24;2;0;;;;441;154;33;;2;730;564;324;274;1;0
URGENCES2;2019;890975543;890000417;GEN;170;350;1;IAO;20616;2549;4392;2903;1273;14;;;;;;;;;;;3;;1271;650;635;1;0
URGENCES2;2019;890975550;890970569;GEN;406;588;1;IAO;35667;4530;15351;6823;2347;106;;;;;;;280;23;1;;6;2190;2238;697;1683;1;1
URGENCES2;2019;890975550;890970569;PED;200;252;1;IAO;11443;;;;;;;;;;;;;;;1246;;;0;0;0;;
URGENCES2;2019;890975568;890000433;GEN;105;252;1;IAO;10805;1436;1941;1160;704;8;;;;;;;320;;;;2;730;334;116;268;1;1
URGENCES2;2019;900003039;900000365;GEN;762;1148;1;MAO;107199;12083;23594;25455;6594;2590;;;;;;;;;;;10;3650;5662;2308;3762;1;1
URGENCES2;2019;910000272;910110014;GEN;;;1;IAO;34569;2774;;;;;;;;;;;;;;;3;1095;3011;2212;804;0;1
URGENCES2;2019;910000272;910110014;PED;;;1;IAO;7444;;;;;;;;;;;;;;;949;0;0;0;0;0;;
URGENCES2;2019;910000280;910019447;GEN;275;424;0;;23729;1325;10837;3101;705;1130;1;1;;;;;;;;;4;1460;1232;293;1019;1;1
URGENCES2;2019;910000298;910110055;GEN;402;924;1;IAO;39788;4014;134;7985;2352;20;;;;;;;;;;;10;3650;4507;1002;4120;1;1
URGENCES2;2019;910000298;910110055;PED;220;406;1;IAO;28679;;;;;;;;;;;;;;;2214;4;1460;985;334;691;;
URGENCES2;2019;910000306;910110055;GEN;340;588;1;IAO;31604;2839;1270;5005;1241;86;;;;;;;;;;;8;2920;1988;568;1569;1;1
URGENCES2;2019;910000306;910110055;PED;216;280;1;IAO;17407;;;;;;;;;;;;;;;1493;2;730;335;263;73;;
URGENCES2;2019;910001973;910019447;GEN;231;420;;;26590;2223;5110;3556;1152;119;6;5;0;;;;;;;;5;1825;1624;378;1356;1;1
URGENCES2;2019;910018423;910110055;GEN;228;924;1;IAO;24503;1800;4565;2131;885;24;;;;;;;;;;;2;730;942;436;521;1;1
URGENCES2;2019;910020254;910002773;GEN;955;2269;1;IAO;88096;5721;7749;19683;3222;404;;;;;;;;;;;24;8760;8271;1041;10609;0;1
URGENCES2;2019;910020254;910002773;PED;302;1006;1;IAO;27772;;;;;;;;;;;;;;;3074;4;1460;1199;459;861;;
URGENCES2;2019;910300144;910000447;GEN;168;315;1;IAO;20520;;;1968;;;;;;;;;;;;;5;1825;328;86;243;1;1
URGENCES2;2019;910300219;910003888;GEN;326;504;1;IAO;22872;2855;2475;2863;1096;45;;;;;;;;;;;6;2190;1562;279;1465;1;0
URGENCES2;2019;910300300;910000538;GEN;168;252;1;IAO;18832;2986;2056;2261;;;;;;;;;;;;;3;1095;1057;611;451;1;1
URGENCES2;2019;910803543;910017615;GEN;228;564;1;IAO;33552;2339;5862;3865;160;43;198;198;3;;;;;;;;5;1825;739;379;378;1;0
URGENCES2;2019;920000577;920110020;GEN;330;609;1;IAO;30218;1212;1291;3795;553;26;364;3;6;0;0;0;0;0;0;;4;1460;1290;228;1219;1;1
URGENCES2;2019;920000585;920026374;GEN;350;250;1;IAO;37946;3341;5093;4318;;;;;;;;;773;;;;5;1825;2145;411;1938;1;1
URGENCES2;2019;920000585;920026374;PED;168;204;1;IAO;15239;;;;;;;;;;;;;;;1465;1;365;153;136;17;;
URGENCES2;2019;920000619;920009909;GEN;216;344;1;IAO;22531;1491;1892;2773;1072;86;0;;;0;;;199;36;10;;4;1460;746;137;667;1;1
URGENCES2;2019;920000643;920032505;GEN;383;588;1;IAO;40376;3240;5570;4171;1196;50;;;;;;;431;165;1;;7;2555;2498;250;2752;;
URGENCES2;2019;920000643;920032505;PED;218;168;1;IAO;13120;;;;;;;;;;;;;;;663;;;0;0;0;;
URGENCES2;2019;920000650;920150059;GEN;520;1436;1;IAO;53577;5756;1698;10527;3085;71;60;1;1;0;0;0;609;185;15;;5;1666;1605;275;1553;1;1
URGENCES2;2019;920100013;750712184;GEN;438;924;1;IAO;39836;5663;1350;8988;3567;102;154;;;;;;1220;;;;18;6570;6946;2625;4485;1;1
URGENCES2;2019;920100013;750712184;PED;264;1200;1;IAO;22327;;;;;;;;;;;;;;;2033;4;1460;2054;1326;745;;
URGENCES2;2019;920100021;750712184;GEN;516;980;1;IAO;34362;4382;1726;9483;2975;239;;;;;;;1134;;;;11;4015;5464;1894;3798;1;1
URGENCES2;2019;920100021;750712184;PED;382;690;1;IAO;29833;;;;;;;;;;;;;;;1287;6;2082;2146;1407;742;;
URGENCES2;2019;920100039;750712184;GEN;408;840;1;IAO;33754;;;;;;;;;;;;;;;;10;;4568;962;4566;1;1
URGENCES2;2019;920100047;750712184;GEN;426;729;1;IAO;35447;2388;45;4248;709;23;;1;;;0;;400;208;1;;10;3650;3080;280;3157;1;1
URGENCES2;2019;920100047;750712184;PED;654;672;1;IAO;38259;;;;;;;;;;;;;;;;9;;2706;949;1804;;
URGENCES2;2019;920120011;750821092;GEN;336;252;1;IAO;22878;3149;527;4478;1319;43;137;1;0;;;;670;345;8;;5;1825;1768;371;1475;1;1
URGENCES2;2019;920300043;920001526;GEN;444;924;1;IAO;74058;7000;17500;;;;;;;;;;;;;;11;4015;2804;208;3196;1;0
URGENCES2;2019;920300597;920000940;GEN;168;175;1;IAO;15835;1483;2825;1649;427;78;2;;;;;;44;11;4;;3;;600;577;23;1;1
URGENCES2;2019;930000286;930021480;GEN;518;1008;1;IAO;40822;4424;5369;6760;2450;96;7;6;0;0;0;0;564;45;33;;5;1825;505;145;413;1;0
URGENCES2;2019;930000286;930021480;PED;39;163;;;11411;;;;;;;;;;;;;;;1316;;;0;0;0;;
URGENCES2;2019;930000302;930110036;GEN;450;840;1;IAO;47387;3714;6017;4632;1612;87;406;342;0;0;0;0;346;31;27;;7;2555;2083;123;2489;0;1
URGENCES2;2019;930000302;930110036;PED;164;168;1;IAO;20345;;;;;;;;;;;;;;;1861;3;501;184;23;210;;
URGENCES2;2019;930000328;930110051;GEN;44;35;;IAO;58123;2697;2191;5116;1169;123;1;1;;;;;;;;;8;2920;304;100;220;;
URGENCES2;2019;930000328;930110051;PED;44;36;;IAO;34863;;;;;;;;;;;;;;;3802;7;2555;2099;850;1267;;
URGENCES2;2019;930000336;930110069;GEN;1552;2164;1;IAO;75015;3535;28828;14331;2012;2509;624;9;11;;;;;;;;11;4015;2705;470;3292;0;0
URGENCES2;2019;930000336;930110069;PED;336;202;;IAO;28511;;;;;;;;;;;;;;;2557;0;0;0;0;0;;
URGENCES2;2019;930100037;750712184;GEN;511;1008;1;IAO;40607;3641;2491;10057;2247;288;;;;;;;738;59;33;;12;4380;6166;1458;5843;1;1
URGENCES2;2019;930100045;750712184;GEN;356;1680;1;IAO;30902;1228;2763;2896;563;118;;;;;;;530;40;22;;10;;2708;547;3047;;
URGENCES2;2019;930100045;750712184;PED;504;924;1;IAO;35370;;;;;;;;;;;;;;;2358;8;2920;1374;287;1328;;
URGENCES2;2019;930300025;930000393;GEN;252;420;0;;34632;1233;3409;2762;419;70;;;;;;;;;;;6;;1736;848;910;1;1
URGENCES2;2019;930300066;930000401;GEN;252;348;1;IAO;27147;1890;3395;1927;130;229;;;;;;;;;;;4;1460;6;1;9;1;1
URGENCES2;2019;930300082;930000419;GEN;275;280;1;IAO;30027;2101;6906;4505;675;137;;;;;;;;;;;;;0;0;0;1;1
URGENCES2;2019;930300116;930000427;GEN;280;420;1;IAO;31489;1321;6282;1561;299;71;;;;;;;;;;;3;1095;1;0;2;1;1
URGENCES2;2019;930300553;930000633;GEN;252;494;1;IAO;40979;1523;10545;3826;626;95;;;;;;;236;27;19;;7;2555;657;344;332;1;1
URGENCES2;2019;930300595;930000658;GEN;252;310;1;IAO;35503;2372;7987;3846;455;305;;;;;;;;;;;4;1460;101;18;91;1;1
URGENCES2;2019;940000573;940110018;GEN;534;1512;1;IAO;68667;3854;583;11715;1885;79;0;;;;;;;;;;12;4380;4300;700;4371;;
URGENCES2;2019;940000573;940110018;PED;489;1512;1;IAO;44253;;;;;;;;;;;;;;;5172;4;1460;1257;256;1300;;
URGENCES2;2019;940000599;940110042;GEN;820;1092;1;MAO;56696;4550;1693;13583;2632;25;;;;;;;;;;;11;4015;4126;676;4327;1;1
URGENCES2;2019;940000599;940110042;PED;168;346;1;IAO;31931;;;;;;;;;;;;;;;3871;7;2555;1341;387;1087;;
URGENCES2;2019;940000649;940150014;GEN;663;1092;1;IAO;47124;5140;2072;10420;3134;178;;;;;;;;;;;12;4380;8997;2882;6950;0;1
URGENCES2;2019;940000649;940150014;PED;329;588;1;IAO;36209;;;;;;;;;;;;;;;3445;6;2190;1841;1182;663;;
URGENCES2;2019;940100027;750712184;GEN;701;1370;1;IAO;57173;6877;988;12877;3721;87;100;0;1;;;;;;;;16;5840;11690;3719;9070;1;1
URGENCES2;2019;940100043;750712184;GEN;1056;1344;1;IAO;60186;6045;1783;11312;3285;131;14;;;;;;1090;44;27;;21;7665;7943;780;12272;1;1
URGENCES2;2019;940100043;750712184;PED;530;690;1;IAO;35956;;;;;;;;;;;;;;;2958;10;3650;2839;727;2293;;
URGENCES2;2019;940120017;750821092;GEN;240;752;1;IAO;27487;3464;195;6197;1816;48;12;;;;;;194;;;;10;3002;3150;867;2361;1;1
URGENCES2;2019;940300031;940000706;GEN;204;420;1;IAO;24518;;;1420;;;;;;;;;;;;;7;2555;309;26;321;1;1
URGENCES2;2019;940300270;940000771;GEN;264;386;1;IAO;21632;1733;1912;1982;605;36;;;;;;;;;;;4;1460;413;48;408;1;1
URGENCES2;2019;940300445;940000854;GEN;168;420;1;IAO;15955;1275;2849;;;;;;;;;;;;;;3;1095;242;129;117;1;1
URGENCES2;2019;940300569;940000912;GEN;231;588;0;;27132;810;5929;;;;;;;;;;;;;;4;1460;455;305;156;1;1
URGENCES2;2019;950000307;950110015;GEN;686;1953;1;IAO;67684;6644;;14325;2646;;149;0;;;;;;;;;16;5840;6548;2965;4573;1;1
URGENCES2;2019;950000307;950110015;PED;230;138;;IAO;33251;;;;;;;;;;;;;;;1930;2;730;720;524;196;;
URGENCES2;2019;950000315;950001370;GEN;408;840;1;IAO;40406;2702;12621;5278;1329;1129;211;2;1;;;;;;;;6;2190;1907;385;1629;1;1
URGENCES2;2019;950000323;950013870;GEN;836;1512;1;IAO;56695;7419;6913;8460;3272;95;293;49;1;34;27;0;814;139;70;;17;6205;5102;975;7084;1;1
URGENCES2;2019;950000323;950013870;PED;168;504;1;IAO;23891;;;;;;;;;;;;;;;1771;2;210;661;308;427;;
URGENCES2;2019;950000331;950110049;GEN;300;840;1;IAO;61667;4095;9034;6931;1835;38;658;1;3;0;0;0;418;65;6;;10;3650;2614;268;2512;1;1
URGENCES2;2019;950000331;950110049;PED;156;672;1;IAO;33564;;;;;;;;;;;;;;;3982;6;2190;1990;934;1080;;
URGENCES2;2019;950000349;950015289;GEN;208;168;;;12931;578;4559;749;225;10;;;;;;;;;;;2;730;322;191;148;0;0
URGENCES2;2019;950000364;950110080;GEN;783;1176;1;IAO;60304;5286;8202;10136;2607;295;27;7;1;;;;;;;;17;6205;2666;502;3137;0;1
URGENCES2;2019;950000364;950110080;PED;164;686;1;IAO;25697;;;;;;;;;;;;;;;3661;5;1825;936;639;307;;
URGENCES2;2019;950300244;950000539;GEN;228;472;1;IAO;39061;1928;8717;1628;;;;;;;;;;;;;4;1460;535;216;323;1;0
URGENCES2;2019;950300277;950000547;GEN;222;349;1;IAO;28843;;;1187;;;16;;;;;;58;;;;8;;813;585;262;1;0
URGENCES2;2019;950807982;950001636;GEN;288;516;1;IAO;28239;1772;5693;1165;245;54;;;;;;;225;65;6;;4;1460;407;243;169;1;1
URGENCES2;2019;970100392;970100178;GEN;420;616;1;IAO;26752;2140;5350;4548;1049;486;;;;;;;;;;;8;2920;1718;56;2488;1;1
URGENCES2;2019;970100400;970100186;GEN;48;39;1;IAO;18679;335;4978;2690;115;513;0;0;0;0;0;0;0;0;0;;2;730;619;136;677;1;1
URGENCES2;2019;970100426;970100202;GEN;336;504;1;IAO;6377;674;1028;349;;;;;;;;;204;;;;4;1460;753;431;393;1;1
URGENCES2;2019;970100442;970100228;GEN;574;1225;1;IAO;44469;5385;2447;10941;862;135;;;;;;;;;;;10;3640;3246;80;4762;1;1
URGENCES2;2019;970100442;970100228;PED;;;1;IAO;19200;;;;;;;;;;;;;;;2922;4;1460;1645;432;1567;;
URGENCES2;2019;970107249;970100731;GEN;182;182;1;IAO;28422;2354;1162;1116;;;;;;;;;530;;;;7;2555;2771;2049;774;1;1
URGENCES2;2019;970112470;970100186;GEN;164;168;0;;7350;320;910;983;139;63;9;6;0;;;;;;;;0;;0;0;0;0;0
URGENCES2;2019;970211215;970211207;GEN;924;1502;1;IAO;50575;;;13578;;;;;;;;;;;;;19;693;708;105;686;0;1
URGENCES2;2019;970211223;970211207;GEN;480;658;0;IAO;16983;2835;1201;4466;;;;;;;;;39;;;;5;1825;2437;298;2494;0;0
URGENCES2;2019;970211256;970211207;PED;273;336;;IAO;28278;;;;;;;;;;;;;;;4575;3;1095;2046;1503;545;;
URGENCES2;2019;970300026;970302022;GEN;786;1328;1;IAO;48329;1130;10133;6339;415;1655;507;;74;;;;73;10;4;;12;4380;1222;50;2504;1;1
URGENCES2;2019;970300083;970302121;GEN;476;756;1;IAO;38598;248;14337;;;;;;;;;;;;;;6;2190;1195;43;2496;;
URGENCES2;2019;970305637;970305629;GEN;420;504;1;IAO;19469;282;6723;2535;120;664;;;;;;;;;;;5;1825;981;149;1084;1;1
URGENCES2;2019;970400024;970408589;GEN;446;975;1;IAO;37359;3363;2497;6700;1404;106;4;1;;;;;521;31;27;;13;4745;5243;953;4643;1;1
URGENCES2;2019;970400024;970408589;PED;189;336;1;IAO;13000;;;;;;;;;;;;;;;3235;6;2190;1947;434;1607;;
URGENCES2;2019;970400057;970408589;GEN;485;1092;1;IAO;48894;;1019;14095;;281;785;;17;;;;;;;;19;6935;7026;2026;5748;1;
URGENCES2;2019;970400057;970408589;PED;216;350;1;IAO;17563;;;;;;;;;;;;;;;3830;5;1460;1178;386;839;;
URGENCES2;2019;970400065;970421038;GEN;450;788;1;IAO;33643;2955;14;10693;1943;2;;;;;;;1317;50;1;;7;2555;4179;810;3586;1;1
URGENCES2;2019;970400065;970421038;PED;54;256;1;IAO;13469;;;;;;;;;;;;;;;3029;4;1460;2012;1198;844;;
URGENCES2;2019;970400073;970403606;GEN;168;33;1;IAO;30639;2055;7089;8039;1272;915;1;;;;;;624;27;106;;8;2920;4678;1732;3052;1;1
URGENCES2;2019;980500011;980500003;GEN;756;1512;1;MAO;56068;440;23299;7896;152;3498;;;;;;;;;;;16;5840;3867;521;6378;0;1
