BOR;AN;FI;FI_EJ;URG;HMED;HIDE;SAO;ACC;PASSU;dt80;dt18;dtMCO;dtMCO80;dtMCO18;dtLS;dtLS80;dtLS18;dtHAD;dtHAD80;dtHAD18;dtEXT;dtEXT80;dtEXT18;dtHOSP;LIT_UHCD;JLI_UHCD;SEJ_UHCD;SEJ0_UHCD;JOU_UHCD;STAP;RMM
URGENCES2;2018;790000095;790006654;GEN;;;1;IAO;7872;970;2203;6393;416;2103;31;4;1;;;;12;2;3;;0;648;688;221;581;1;1
URGENCES2;2018;790000103;790006654;GEN;168;168;1;IAO;5655;897;1421;1217;549;68;4;3;0;;;;13;4;1;;0;2172;701;209;659;1;1
URGENCES2;2018;790009948;790001242;GEN;168;302;1;MAO;18215;1710;3401;2481;905;76;;;;;;;;;;;4;1460;1079;850;230;1;1
URGENCES2;2018;790019848;790006654;GEN;;;1;IAO;15217;2458;3170;3831;1495;151;86;25;6;;;;138;28;33;;12;4380;1809;311;1659;1;1
URGENCES2;2018;800000143;800000028;GEN;168;672;1;IAO;41435;5522;11432;10355;3452;1407;554;0;0;0;0;0;257;0;0;;8;2920;2821;807;2114;1;1
URGENCES2;2018;800000226;800000069;GEN;132;218;0;;14948;1588;3933;1861;752;17;12;6;;;;;;;;;4;1460;955;293;722;0;0
URGENCES2;2018;800000390;800000085;GEN;168;336;0;;15299;1945;3407;2730;1062;8;49;36;0;0;0;0;744;146;105;;3;1095;1363;311;1158;0;0
URGENCES2;2018;800000432;800000093;GEN;336;409;1;IAO;16238;2170;2872;2793;1060;46;249;159;3;60;31;0;346;111;79;;2;730;1394;424;1052;0;1
URGENCES2;2018;800006124;800000044;GEN;67;1532;1;IAO;74726;8975;2736;21412;5470;231;0;0;0;;;;;;;;18;6570;8734;3967;4982;1;1
URGENCES2;2018;800006124;800000044;PED;175;730;1;IAO;26614;;;;;;;;;;;;;;;5241;8;2920;2279;649;1676;;
URGENCES2;2018;800015729;800015679;GEN;240;462;1;IAO;26408;3074;3459;1506;587;3;;;;;;;4055;1049;103;;6;2190;2342;1547;913;1;1
URGENCES2;2018;810000224;810000471;GEN;35;35;1;IAO;19775;2601;4655;3548;601;1309;;;;;;;;;;;5;1825;1013;663;355;1;1
URGENCES2;2018;810000505;810000331;GEN;288;854;1;IAO;34493;5148;10135;7059;2721;1071;0;0;0;0;0;0;357;112;31;;8;2920;1192;804;392;1;1
URGENCES2;2018;810000521;810000380;GEN;456;924;1;IAO;42541;5828;10395;11362;3915;1341;20;13;;;;;386;41;29;;6;2190;3203;1425;1826;1;1
URGENCES2;2018;810000562;810000455;GEN;168;168;1;IAO;21474;2054;5921;2240;981;71;116;30;1;0;0;0;592;117;108;;4;1460;1438;618;866;0;1
URGENCES2;2018;810101444;810000992;GEN;182;297;1;IAO;15534;2888;1643;;;;;;;;;;;;;;5;;1281;990;296;1;1
URGENCES2;2018;820000032;820000016;GEN;406;840;1;IAO;37228;4436;9622;9051;2540;1354;340;5;29;0;0;0;0;0;0;;9;3285;3106;902;2456;1;1
URGENCES2;2018;820000057;820000131;GEN;181;420;1;IAO;18808;2276;3379;3990;1134;85;;;;;;;166;43;21;;6;2190;1379;239;1333;1;1
URGENCES2;2018;820000883;820004950;GEN;168;403;1;IAO;16645;2247;4130;1504;836;35;2;1;;2;1;;958;167;203;;4;1460;1422;513;991;1;1
URGENCES2;2018;830000279;830100517;GEN;324;420;1;IAO;30679;3388;6269;2730;;;11;;;;;;1553;;;;10;3650;2837;1307;1573;1;1
URGENCES2;2018;830000287;830100525;GEN;376;700;1;IAO;40326;4133;9393;8456;2427;1051;409;4;1;;;;569;121;64;;2;688;1255;773;511;1;1
URGENCES2;2018;830000295;830100533;GEN;523;504;1;IAO;40284;;;10338;;;;;;;;;;;;;10;;3889;2693;1205;;
URGENCES2;2018;830000311;830100566;GEN;564;756;1;IAO;46538;5857;11919;8110;2366;1253;385;5;;;;;692;63;217;;12;;1266;717;552;1;1
URGENCES2;2018;830000337;830100590;GEN;196;336;1;IAO;26555;2785;5598;3156;;;;;;;;;;;;;4;1460;500;240;285;1;1
URGENCES2;2018;830000345;830100616;GEN;580;1400;1;IAO;56489;7973;1935;10290;3708;272;392;10;28;;;;828;308;26;;11;4015;9145;4527;4805;1;1
URGENCES2;2018;830000345;830100616;PED;218;462;1;IAO;26288;;;;;;;;;;;;;;;4211;4;1460;1899;1117;794;;
URGENCES2;2018;830100574;750821092;GEN;480;750;1;IAO;33428;5487;1746;8934;3557;141;70;2;1;;;;1238;764;31;;11;4015;5586;2001;3684;1;1
URGENCES2;2018;830100608;830100616;GEN;216;672;1;IAO;25952;4360;3337;3178;1766;32;136;12;5;;;;565;180;12;;3;1095;2921;1581;1373;1;1
URGENCES2;2018;830200523;830210084;GEN;168;224;1;IAO;15647;1017;3768;999;190;40;;;;;;;242;23;28;;3;1095;63;46;17;1;1
URGENCES2;2018;840000343;840000012;GEN;336;336;1;IAO;16411;1754;3612;2320;469;22;10;5;0;0;0;0;217;22;31;;3;1095;1486;900;598;1;1
URGENCES2;2018;840000392;840000046;GEN;252;457;1;IAO;29036;3339;5566;4028;2090;5;;;;;;;563;109;25;;6;2190;2989;1571;1516;1;1
URGENCES2;2018;840000418;840004659;GEN;238;336;1;IAO;23959;2926;4730;5322;;;8;;;;;;487;;;;5;1825;2566;1218;1381;1;0
URGENCES2;2018;840000483;840000087;GEN;336;412;;;30091;3718;5945;6575;1803;89;1;1;;0;;;791;161;97;;10;3650;2435;731;1916;1;1
URGENCES2;2018;840000491;130041916;GEN;336;250;0;;16641;2051;3433;3412;1186;105;8;0;1;0;0;0;64;13;16;;4;1460;3062;1661;1582;;
URGENCES2;2018;840000525;840000111;GEN;168;504;0;;10187;1472;2560;1690;;;0;;;;;;473;;;;4;1460;914;263;829;1;0
URGENCES2;2018;840000533;840000129;GEN;168;168;0;;10590;1187;2581;1424;;;3;;;;;;;;;;4;1460;921;509;448;;
URGENCES2;2018;840001861;840006597;GEN;1007;1137;1;IAO;81821;7911;3490;16940;4213;232;;;;;;;;;;;2;730;305;297;8;1;0
URGENCES2;2018;840001861;840006597;PED;322;588;1;IAO;37265;;;;;;;;;;;;;;;5961;4;1460;573;425;161;;
URGENCES2;2018;850000118;850013244;GEN;168;336;1;IAO;19045;810;3929;2217;740;82;;;;;;;;;;;6;2190;1081;235;940;1;0
URGENCES2;2018;850000142;850000019;GEN;481;1180;1;IAO;56522;5555;19360;15871;3418;3611;;;;;;;697;39;37;;13;4745;2248;1424;830;1;1
URGENCES2;2018;850000175;850009010;GEN;501;647;1;IAO;27428;4927;4544;6059;2882;117;351;8;2;;;;707;84;111;;3;1095;1508;526;1032;1;1
URGENCES2;2018;850000209;850000019;GEN;168;280;1;IAO;13848;2627;2205;2810;1349;11;;;;;;;135;9;9;;0;0;1024;530;511;1;1
URGENCES2;2018;850000225;850000019;GEN;168;270;1;IAO;12279;1956;2572;2053;1069;7;;;;;;;148;9;4;;2;730;122;98;24;1;1
URGENCES2;2018;850000241;850000084;GEN;504;672;1;IAO;30473;4286;6512;7372;2466;716;;;;;;;1468;457;32;;10;3650;4018;699;3482;0;1
URGENCES2;2018;850009630;850000035;GEN;160;300;1;IAO;21480;2598;5359;4082;1168;895;1;;;;;;;;;;4;1460;1250;1244;6;1;0
URGENCES2;2018;860000025;860013382;GEN;336;615;1;IAO;24157;3775;4519;4974;1663;107;373;273;0;52;14;0;1120;568;31;;6;2190;3348;915;2842;1;0
URGENCES2;2018;860000058;860014208;GEN;168;360;0;;9509;1980;1601;1967;1037;39;;;;;;;;;;;2;730;356;102;278;1;0
URGENCES2;2018;860000223;860014208;GEN;560;1230;1;IAO;56700;8788;2553;22182;6156;485;;;;;;;;;;;2;730;808;338;470;1;1
URGENCES2;2018;860000223;860014208;PED;224;470;1;IAO;18843;;;;;;;;;;;;;;;4330;;;0;0;0;;
URGENCES2;2018;860010321;860010313;GEN;168;350;1;IAO;16585;1528;3031;2345;545;85;;;;;;;;;;;4;1460;785;212;607;0;1
URGENCES2;2018;870000064;870000015;GEN;506;1109;1;IAO;44906;7671;1061;12907;3894;103;226;157;0;0;0;0;1451;431;5;;11;4015;6868;2130;5787;1;1
URGENCES2;2018;870000098;870000023;GEN;168;284;1;IAO;14625;2250;2774;3342;1174;86;38;31;;;;;;;;;3;1095;1342;413;997;1;0
URGENCES2;2018;870000270;870000031;GEN;168;168;0;;10445;2120;1698;2212;;;0;;;0;;;341;;;;2;730;616;85;621;1;1
URGENCES2;2018;870000288;870017415;GEN;252;867;1;IAO;29494;3460;2436;6683;1833;79;;;;;;;;;;;6;2190;1067;387;767;1;1
URGENCES2;2018;870014859;870000015;PED;210;489;1;IAO;29793;;;;;;;;;;;;;;;2487;6;2155;1852;646;1234;;
URGENCES2;2018;880000021;880007059;GEN;458;840;1;IAO;34939;4143;11038;5783;2092;875;32;24;0;;;;1385;205;119;;6;2190;4117;463;3974;1;0
URGENCES2;2018;880000047;880780077;GEN;336;588;1;IAO;29965;4467;6075;7204;2330;640;3;;;;;;635;;24;;6;2190;2370;833;1647;1;0
URGENCES2;2018;880000054;880007299;GEN;336;416;0;;18368;2594;3964;5908;1849;656;2;1;;;;;141;16;17;;4;1460;1706;782;987;1;1
URGENCES2;2018;880000062;880780093;GEN;406;574;1;IAO;24068;3010;6411;6009;3003;1113;;;;;;;;;;;4;1460;1757;420;1577;1;1
URGENCES2;2018;880000070;880007299;GEN;168;266;0;;9824;1119;2053;1857;633;108;;;;;;;97;7;9;;2;730;717;393;328;1;0
URGENCES2;2018;890002389;890000730;GEN;168;203;0;;11934;;;499;;;;;;;;;;;;;0;0;0;0;0;0;0
URGENCES2;2018;890975527;890000037;GEN;850;812;1;IAO;41867;;;9090;;;;;;;;;642;;;;11;4015;2750;860;2761;;
URGENCES2;2018;890975527;890000037;PED;168;373;1;IAO;14594;;;;;;;;;;;;;;;1612;3;1095;516;402;121;;
URGENCES2;2018;890975535;890000409;GEN;168;221;0;;12821;1347;2777;1513;686;7;5;5;;;;;;;;;2;730;599;363;271;1;0
URGENCES2;2018;890975543;890000417;GEN;169;347;1;IAO;19970;2483;4140;2903;1265;14;0;0;0;0;0;0;;;;;3;1095;1226;607;638;1;1
URGENCES2;2018;890975550;890970569;GEN;406;588;1;IAO;37003;4937;14916;6853;2532;103;12;;;;;;381;8;8;;6;2190;2349;674;1821;1;1
URGENCES2;2018;890975550;890970569;PED;200;252;1;IAO;11007;;;;;;;;;;;;;;;872;;;0;0;0;;
URGENCES2;2018;890975568;890000433;GEN;168;252;1;IAO;11246;1305;2152;1157;682;10;0;0;0;0;0;0;364;;;;2;730;319;126;233;1;1
URGENCES2;2018;900003039;900000365;GEN;762;1148;1;MAO;105046;11775;23510;24549;6494;2821;;;;;;;;;;;10;3650;5398;1945;3824;1;1
URGENCES2;2018;910000272;910110014;GEN;450;504;1;IAO;33829;2787;1143;5255;1595;1139;;2;;;;;;;;;4;1460;3356;2365;1002;0;1
URGENCES2;2018;910000272;910110014;PED;168;168;1;IAO;7198;;;;;;;;;;;;;;;958;0;;0;0;0;;
URGENCES2;2018;910000280;910019447;GEN;275;424;0;;22921;;;3233;;;;;;;;;;;;;4;1460;1242;274;1057;1;1
URGENCES2;2018;910000298;910110055;GEN;378;924;1;IAO;32225;3877;73;7866;2281;9;;;;;;;;;;;10;3650;4476;998;4178;1;1
URGENCES2;2018;910000298;910110055;PED;220;406;1;IAO;23745;;;;;;;;;;;;;;;1946;4;1460;980;298;753;;
URGENCES2;2018;910000306;910110055;GEN;340;588;1;IAO;28749;2932;1322;3911;;;471;;;;;;578;;;;8;2920;2191;613;1743;1;1
URGENCES2;2018;910000306;910110055;PED;216;280;1;IAO;17795;;;;;;;;;;;;;;;1657;2;730;388;291;94;;
URGENCES2;2018;910001973;910019447;GEN;231;420;0;;27884;;;3521;;;;;;;;;;;;;5;1825;1417;336;1193;1;1
URGENCES2;2018;910018423;910110055;GEN;228;924;1;IAO;27787;1933;5247;2246;888;32;;;;;;;;;;;2;730;867;348;536;1;1
URGENCES2;2018;910020254;910002773;GEN;1134;2269;1;IAO;76428;5615;8112;14081;3462;261;697;9;16;;;;;;;;24;8760;8444;985;10366;0;1
URGENCES2;2018;910020254;910002773;PED;258;700;;;26217;;;;;;;;;;;;;;;3044;4;1460;1253;499;849;;
URGENCES2;2018;910300144;910000447;GEN;168;315;1;IAO;20855;;;1043;;;;;;;;;;;;;5;1825;329;93;236;1;1
URGENCES2;2018;910300219;910003888;GEN;326;504;1;IAO;27743;2946;3002;2968;1131;55;;;;;;;;;;;6;2190;1706;316;1647;1;0
URGENCES2;2018;910300300;910000538;GEN;168;252;1;IAO;16484;1524;2484;;;;;;;;;;;;;;3;1095;1157;610;563;1;0
URGENCES2;2018;910803543;910017615;GEN;224;564;1;IAO;33795;2395;8133;3601;651;265;440;222;41;;;;;;;;5;1825;856;403;473;1;0
URGENCES2;2018;920000577;920110020;GEN;330;609;1;IAO;32802;1562;1533;3685;612;24;455;4;10;0;0;0;0;0;0;;5;1460;1259;224;1169;1;1
URGENCES2;2018;920000585;920026374;GEN;350;250;1;IAO;37762;2995;4909;5187;1560;64;0;0;0;0;0;0;1293;105;27;;5;1825;2403;479;2073;;
URGENCES2;2018;920000585;920026374;PED;168;204;;;14568;;;;;;;;;;;;;;;1458;1;365;210;188;22;;
URGENCES2;2018;920000619;920009909;GEN;223;344;1;IAO;22483;2270;2403;2773;947;26;0;0;0;0;0;0;202;42;11;;4;1460;591;135;493;1;0
URGENCES2;2018;920000643;920150034;GEN;383;588;1;IAO;40439;4109;6070;2616;1441;112;;;;;;;;;;;7;2555;2620;375;2846;;
URGENCES2;2018;920000643;920150034;PED;218;168;1;IAO;13671;;;;;;;;;;;;;;;812;;;0;0;0;;
URGENCES2;2018;920000650;920150059;GEN;520;1436;1;IAO;54947;5803;2982;10517;3179;95;60;3;2;;;;540;167;22;;5;1825;2785;369;2847;1;1
URGENCES2;2018;920100013;750712184;GEN;438;1386;1;IAO;40441;5793;1323;9526;3857;129;424;0;0;;;;478;45;10;;18;6570;6850;2442;4552;1;1
URGENCES2;2018;920100013;750712184;PED;264;1200;1;IAO;21520;;;;;;;;;;;;;;;2096;4;1460;2092;1423;695;;
URGENCES2;2018;920100021;750712184;GEN;486;840;;;35852;4729;1754;9933;3250;234;5460;1172;177;;;;737;75;8;;11;4015;5554;1882;3916;1;1
URGENCES2;2018;920100021;750712184;PED;382;690;1;IAO;29320;;;;;;;;;;;;;;;1587;6;2018;1951;1305;649;;
URGENCES2;2018;920100039;750712184;GEN;408;840;1;IAO;33754;3091;1458;2462;1392;64;;;;;;;1187;125;41;;10;3622;4356;766;4453;1;1
URGENCES2;2018;920100047;750712184;GEN;872;729;1;MAO;34889;2502;1363;4381;199;28;;;;;;;969;99;25;;10;3650;3015;276;3186;1;1
URGENCES2;2018;920100047;750712184;PED;654;672;1;IAO;38259;;;;;;;;;;;;;;;3011;9;3285;2773;1058;1768;;
URGENCES2;2018;920120011;750821092;GEN;336;252;1;IAO;23131;3037;599;4436;1257;28;131;1;;;;;829;447;17;;5;1825;1780;416;1427;1;1
URGENCES2;2018;920300043;920001526;GEN;444;924;1;IAO;73160;6950;17050;;;;;;;;;;;;;;11;4015;2732;289;3119;1;0
URGENCES2;2018;920300597;920000940;GEN;168;175;1;IAO;14995;1483;2825;1477;427;78;2;0;0;0;0;0;39;11;4;;3;1095;630;597;33;1;1
URGENCES2;2018;930000286;930021480;GEN;518;1008;1;IAO;41366;4688;5363;7193;2628;100;5;5;0;1;1;0;612;53;29;;5;1825;843;254;667;1;1
URGENCES2;2018;930000286;930021480;PED;39;163;1;IAO;11736;;;;;;;;;;;;;;;1353;;;0;0;0;;
URGENCES2;2018;930000302;930110036;GEN;450;840;1;IAO;45796;3560;6464;10809;1560;126;;214;;;;;;;;;7;2555;2063;93;2734;0;1
URGENCES2;2018;930000302;930110036;PED;164;168;1;IAO;19357;;;;;;;;;;;;;;;1804;3;567;98;9;112;;
URGENCES2;2018;930000328;930110051;GEN;50;2185;1;IAO;55932;2781;2115;5596;1207;134;7;1;0;;;;;;;;8;2920;542;170;406;1;1
URGENCES2;2018;930000328;930110051;PED;49;36;1;IAO;34546;;;;;;;;;;;;;;;3765;7;2555;2248;938;1372;;
URGENCES2;2018;930000336;930110069;GEN;1552;2164;1;IAO;73567;3786;29637;14355;2252;2494;552;4;9;0;0;0;1177;340;60;;11;4015;3279;451;4115;;
URGENCES2;2018;930000336;930110069;PED;336;202;1;IAO;29637;;;;;;;;;;;;;;;2455;0;0;0;0;0;;
URGENCES2;2018;930100037;750712184;GEN;511;1008;1;IAO;40685;3720;1028;9643;2253;107;;;;;;;911;89;29;;12;4392;6319;1274;6163;0;1
URGENCES2;2018;930100045;750712184;GEN;356;756;1;IAO;30676;1786;954;2970;752;37;;;;;;;578;;12;;10;3650;2830;521;3127;0;1
URGENCES2;2018;930100045;750712184;PED;525;931;;IAO;35123;;;;;;;;;;;;;;;2595;8;2920;1503;352;1326;;
URGENCES2;2018;930300025;930000393;GEN;252;420;;;37340;;;;;;;;;;;;;;;;6;2190;1318;542;792;1;1
URGENCES2;2018;930300066;930000401;GEN;266;336;1;IAO;26377;1913;1948;2024;;;;;;;;;;;;;4;1460;3;0;5;1;1
URGENCES2;2018;930300082;930000419;GEN;275;280;1;IAO;28045;1963;6450;4206;630;135;;;;;;;;;;;2;;0;0;0;1;1
URGENCES2;2018;930300116;930000427;GEN;280;403;1;IAO;29923;1775;4173;1677;;;;;;;;;;;;;3;1095;2;0;6;1;1
URGENCES2;2018;930300553;930000633;GEN;252;503;1;IAO;41754;1276;10448;3240;532;180;;;;;;;;;;;7;2555;516;251;308;1;1
URGENCES2;2018;930300595;930000658;GEN;252;310;1;IAO;36363;2453;8255;2530;566;148;0;0;0;0;0;0;268;58;52;;4;1460;124;19;109;1;0
URGENCES2;2018;940000573;940110018;GEN;534;1512;1;IAO;67021;3796;609;12212;1927;55;2;;;;;;;;;;12;4380;4349;681;4280;;
URGENCES2;2018;940000573;940110018;PED;489;1512;1;IAO;44898;;;;;;;;;;;;;;;4874;4;1460;1155;229;1192;;
URGENCES2;2018;940000599;940110042;GEN;820;1092;1;MAO;54200;5992;1214;8681;;;100;;;;;;;;;;8;2920;3719;495;3996;1;1
URGENCES2;2018;940000599;940110042;PED;168;346;1;IAO;31322;;;;;;;;;;;;;;;3765;7;2555;1078;322;862;;
URGENCES2;2018;940000649;940150014;GEN;663;1092;1;IAO;46420;5027;2262;4656;1419;;;;;;;;1064;309;;;12;4380;8238;2546;6174;0;1
URGENCES2;2018;940000649;940150014;PED;329;588;1;IAO;34640;;;;;;;;;;;;;;;3543;6;2190;1653;961;697;;
URGENCES2;2018;940100027;750712184;GEN;701;1370;1;IAO;57728;6877;988;12755;3721;87;24;0;1;;;;1479;216;19;;16;5840;10881;3415;8089;1;1
URGENCES2;2018;940100043;750712184;GEN;1056;1344;1;IAO;60542;6342;1652;11751;3444;59;7650;;;;;;1239;;24;;21;7665;7659;735;11730;1;1
URGENCES2;2018;940100043;750712184;PED;530;690;1;MAO;36449;;;;;;;;;;;;;;;2202;10;3560;2953;789;2345;;
URGENCES2;2018;940120017;750821092;GEN;220;788;1;IAO;29914;3302;244;5945;1816;51;42;;;;;;193;22;;;10;3002;3011;694;2462;1;1
URGENCES2;2018;940300031;940000706;GEN;168;420;1;IAO;24705;;;1050;;;;;;;;;;;;;7;2555;264;55;247;1;1
URGENCES2;2018;940300270;940000771;GEN;264;386;1;IAO;21351;1858;3178;2080;;;;;;;;;;;;;4;1460;502;133;419;1;1
URGENCES2;2018;940300445;940000854;GEN;168;252;1;IAO;15651;3700;510;1201;38;9;;;;;;;;;;;3;1095;257;143;118;1;1
URGENCES2;2018;940300569;940000912;GEN;231;588;0;;28865;;;;;;;;;;;;;;;;4;1460;506;330;189;1;1
URGENCES2;2018;950000307;950110015;GEN;686;1715;1;IAO;78958;10910;11248;;;;;;;;;;;;;;16;5840;7401;3172;5460;1;1
URGENCES2;2018;950000307;950110015;PED;230;138;1;IAO;23582;;;;;;;;;;;;;;;2321;2;730;626;438;188;;
URGENCES2;2018;950000315;950001370;GEN;391;840;1;IAO;42515;2894;13984;6426;1539;1583;223;1;;0;;;0;;;;6;2190;1982;472;1604;1;1
URGENCES2;2018;950000323;950013870;GEN;826;1512;1;IAO;55575;7434;7001;9243;3410;154;277;23;5;9;8;1;1139;177;81;;17;6205;4089;450;6753;1;1
URGENCES2;2018;950000323;950013870;PED;168;504;1;IAO;22951;;;;;;;;;;;;;;;1864;2;210;386;232;155;;
URGENCES2;2018;950000331;950110049;GEN;300;840;1;IAO;59694;4363;7890;7770;2233;52;41;1;2;0;0;0;322;38;16;;10;3650;2349;274;2193;1;1
URGENCES2;2018;950000331;950110049;PED;156;672;1;IAO;32944;;;;;;;;;;;;;;;3977;6;2190;1707;872;853;;
URGENCES2;2018;950000349;950015289;GEN;208;168;0;;12924;538;4620;649;;;5;;;;;;129;;;;2;730;382;248;153;1;1
URGENCES2;2018;950000364;950110080;GEN;783;1176;1;IAO;61999;5243;8160;10982;2273;299;43;5;0;0;0;0;0;0;0;;17;6205;3829;995;3932;;1
URGENCES2;2018;950000364;950110080;PED;164;686;1;IAO;24689;;;;;;;;;;;;;;;3431;5;1825;725;539;193;;
URGENCES2;2018;950300244;950000539;GEN;228;472;1;IAO;37341;1924;10119;1017;;;;;;;;;;;;;4;1460;788;514;275;1;1
URGENCES2;2018;950300277;950000547;GEN;222;338;1;IAO;30189;;;1399;;;;;;;;;150;;;;8;2920;709;507;240;1;0
URGENCES2;2018;950807982;950001636;GEN;252;336;1;IAO;26840;1317;6002;1096;201;45;;;;;;;151;25;6;;4;1460;200;150;50;1;1
URGENCES2;2018;970100392;970100178;GEN;420;616;1;IAO;24586;2019;5808;4145;980;473;;;;;;;;;;;8;2920;1723;65;2396;1;1
URGENCES2;2018;970100400;970100186;GEN;48;39;1;IAO;18139;305;4862;3147;109;403;;;8;0;0;0;0;0;0;;2;730;735;163;801;1;0
URGENCES2;2018;970100426;970100202;GEN;336;504;1;IAO;6036;711;1132;942;;;;;;;;;344;;;;4;1460;780;457;375;1;1
URGENCES2;2018;970100442;970100228;GEN;1344;1225;1;IAO;40529;3896;1684;;;;;;;;;;;;;;9;;2885;319;4100;1;1
URGENCES2;2018;970100442;970100228;PED;168;504;;;17632;;;;;;;;;;;;;;;2797;0;0;1179;532;724;;
URGENCES2;2018;970107249;970100731;GEN;182;182;1;IAO;28061;2132;1000;2684;;;;;;;;;;;;;7;;2684;1968;840;1;1
URGENCES2;2018;970112470;970100186;GEN;164;168;0;;7574;;;;;;;;;;;;;;;;0;;0;0;0;0;0
URGENCES2;2018;970211215;970211207;GEN;924;1502;1;IAO;51300;;;11307;;;;;;;;;224;;;;19;6935;4043;127;7054;0;1
URGENCES2;2018;970211223;970211207;GEN;480;658;0;IAO;16538;1910;1180;4670;;297;;;;;;;58;;;;5;1825;2416;149;3042;0;
URGENCES2;2018;970211256;970211207;PED;273;536;1;IAO;26590;;;;;;;;;;;;;;;4156;3;1095;2145;1601;544;;
URGENCES2;2018;970300026;970302022;GEN;786;1328;1;IAO;48594;1233;15174;6572;494;1655;;;;;;;198;5;38;;12;4380;4652;2273;3577;1;1
URGENCES2;2018;970300083;970302121;GEN;476;756;1;IAO;26421;372;10597;;;;;;;;;;;;;;6;2190;979;76;2519;;
URGENCES2;2018;970305637;970305629;GEN;420;504;1;IAO;18848;246;6480;1232;69;140;;;;;;;;;;;5;1825;1103;322;942;1;1
URGENCES2;2018;970400024;970408589;GEN;446;714;1;IAO;35708;1749;2531;11076;1747;179;6;2;;;;;;;;;13;4745;5374;1165;4423;1;1
URGENCES2;2018;970400024;970408589;PED;189;336;1;IAO;11250;;;;;;;;;;;;;;;2708;6;2190;1723;491;1329;;
URGENCES2;2018;970400057;970408589;GEN;485;1092;1;IAO;48033;5530;2921;14460;4884;659;831;11;11;;;;;;;;19;6935;7293;2138;5865;1;1
URGENCES2;2018;970400057;970408589;PED;216;350;1;IAO;15598;;;;;;;;;;;;;;;3532;4;1460;1106;327;820;;
URGENCES2;2018;970400065;970421038;GEN;450;788;1;IAO;31315;2578;21;8346;1433;2;;;;;;;1332;46;0;;7;2555;3297;720;2673;1;1
URGENCES2;2018;970400065;970421038;PED;54;256;1;IAO;13026;;;;;;;;;;;;;;;2604;2;730;1107;803;307;;
URGENCES2;2018;970400073;970403606;GEN;504;420;1;IAO;29532;2092;7235;7849;1343;968;5;;;;2;;1174;78;126;;8;2920;5091;2028;3159;1;1
URGENCES2;2018;980500011;980500003;GEN;756;1512;1;IAO;66113;399;15787;7676;183;3429;;;;;;;;;;;16;5840;3559;424;6031;0;1
