"","PLAYER_NAME","SEASON","TEAM_ID","Points","Passes_décisives","Rebonds_Offensifs","Rebonds_Défensifs","Rebonds","Interceptions","Contres","Balles_Perdues","LEAGUE_ID","MIN_YEAR","MAX_YEAR","ABBREVIATION","NICKNAME","YEARFOUNDED","CITY","ARENA","ARENACAPACITY","OWNER","GENERALMANAGER","HEADCOACH","DLEAGUEAFFILIATION"
"1","A.J. Lawson",2021,1610612737,8,0,0,2,2,0,0,1,0,1949,2019,"ATL","Hawks",1949,"Atlanta","State Farm Arena",18729,"Tony Ressler","Travis Schlenk","Lloyd Pierce","Erie Bayhawks"
"2","A.J. Lawson",2022,1610612750,2.5,1.5,0,0.75,0.75,0.25,0,0.5,0,1989,2019,"MIN","Timberwolves",1989,"Minnesota","Target Center",19356,"Glen Taylor","Scott Layden","Ryan Saunders","Iowa Wolves"
"3","Aamir Simms",2021,1610612752,2,1,1.5,1,2.5,0,0,0,0,1946,2019,"NYK","Knicks",1946,"New York","Madison Square Garden",19763,"Cablevision (James Dolan)","Steve Mills","David Fizdale","Westchester Knicks"
"4","Aaron Brooks",2007,1610612745,5.07017543859649,1.57894736842105,0.228070175438596,0.859649122807018,1.08771929824561,0.228070175438597,0.087719298245614,0.824561403508772,0,1967,2019,"HOU","Rockets",1967,"Houston","Toyota Center",18104,"Tilman Fertitta","Daryl Morey","Mike D'Antoni","Rio Grande Valley Vipers"
"5","Aaron Brooks",2008,1610612745,11.9569892473118,3.03225806451613,0.397849462365591,1.65591397849462,2.05376344086022,0.548387096774194,0.118279569892473,1.65591397849462,0,1967,2019,"HOU","Rockets",1967,"Houston","Toyota Center",18104,"Tilman Fertitta","Daryl Morey","Mike D'Antoni","Rio Grande Valley Vipers"
"6","Aaron Brooks",2009,1610612745,19.5609756097561,5.29268292682927,0.658536585365854,1.96341463414634,2.6219512195122,0.841463414634146,0.170731707317073,2.82926829268293,0,1967,2019,"HOU","Rockets",1967,"Houston","Toyota Center",18104,"Tilman Fertitta","Daryl Morey","Mike D'Antoni","Rio Grande Valley Vipers"
"7","Aaron Brooks",2010,1610612745,11.5882352941176,3.79411764705882,0.323529411764706,1.17647058823529,1.5,0.61764705882353,0.0588235294117647,1.61764705882353,0,1967,2019,"HOU","Rockets",1967,"Houston","Toyota Center",18104,"Tilman Fertitta","Daryl Morey","Mike D'Antoni","Rio Grande Valley Vipers"
"8","Aaron Brooks",2010,1610612756,9.6,4.16,0.36,0.72,1.08,0.52,0.04,1.76,0,1968,2019,"PHX","Suns",1968,"Phoenix","Talking Stick Resort Arena",NA,"Robert Sarver","James Jones","Monty Williams","Northern Arizona Suns"
"9","Aaron Brooks",2012,1610612745,3.07692307692308,1.30769230769231,0.307692307692308,0.538461538461539,0.846153846153846,0.153846153846154,0.307692307692308,0.769230769230769,0,1967,2019,"HOU","Rockets",1967,"Houston","Toyota Center",18104,"Tilman Fertitta","Daryl Morey","Mike D'Antoni","Rio Grande Valley Vipers"
"10","Aaron Brooks",2012,1610612758,7.95652173913043,2.34782608695652,0.260869565217391,1.43478260869565,1.69565217391304,0.630434782608696,0.152173913043478,1.3695652173913,0,1948,2019,"SAC","Kings",1948,"Sacramento","Golden 1 Center",17500,"Vivek Ranadive","Vlade Divac","Luke Walton","Stockton Kings"
"11","Aaron Brooks",2013,1610612743,11.9310344827586,5.17241379310345,0.689655172413793,2,2.68965517241379,0.931034482758621,0.241379310344828,2.27586206896552,0,1976,2019,"DEN","Nuggets",1976,"Denver","Pepsi Center",19099,"Stan Kroenke","Tim Connelly","Michael Malone","No Affiliate"
"12","Aaron Brooks",2013,1610612745,6.95348837209302,1.93023255813953,0.534883720930233,0.906976744186047,1.44186046511628,0.581395348837209,0.13953488372093,1.18604651162791,0,1967,2019,"HOU","Rockets",1967,"Houston","Toyota Center",18104,"Tilman Fertitta","Daryl Morey","Mike D'Antoni","Rio Grande Valley Vipers"
"13","Aaron Brooks",2014,1610612741,10.5196078431373,2.87254901960784,0.401960784313726,1.50980392156863,1.91176470588235,0.61764705882353,0.166666666666667,1.76470588235294,0,1966,2019,"CHI","Bulls",1966,"Chicago","United Center",21711,"Jerry Reinsdorf","Gar Forman","Jim Boylen","Windy City Bulls"
"14","Aaron Brooks",2015,1610612741,7.44155844155844,2.61038961038961,0.350649350649351,1.19480519480519,1.54545454545455,0.48051948051948,0.142857142857143,1.25974025974026,0,1966,2019,"CHI","Bulls",1966,"Chicago","United Center",21711,"Jerry Reinsdorf","Gar Forman","Jim Boylen","Windy City Bulls"
"15","Aaron Brooks",2016,1610612754,4.95588235294118,1.91176470588235,0.264705882352941,0.823529411764706,1.08823529411765,0.38235294117647,0.132352941176471,1.01470588235294,0,1976,2019,"IND","Pacers",1976,"Indiana","Bankers Life Fieldhouse",18345,"Herb Simon","Kevin Pritchard","Nate McMillan","Fort Wayne Mad Ants"
"16","Aaron Brooks",2017,1610612750,2.30555555555556,0.694444444444444,0.194444444444444,0.277777777777778,0.472222222222222,0.166666666666667,0,0.333333333333333,0,1989,2019,"MIN","Timberwolves",1989,"Minnesota","Target Center",19356,"Glen Taylor","Scott Layden","Ryan Saunders","Iowa Wolves"
"17","Aaron Craft",2014,1610612744,3,1.5,0,2.5,2.5,1,0,1.75,0,1946,2019,"GSW","Warriors",1946,"Golden State","Chase Center",19596,"Joe Lacob","Bob Myers","Steve Kerr","Santa Cruz Warriors"
"18","Aaron Gordon",2014,1610612753,5.44444444444444,0.759259259259259,1.07407407407407,2.66666666666667,3.74074074074074,0.444444444444444,0.462962962962963,0.888888888888889,0,1989,2019,"ORL","Magic",1989,"Orlando","Amway Center",0,"Rick DeVos","John Hammond","Steve Clifford","Lakeland Magic"
"19","Aaron Gordon",2015,1610612753,9.1375,1.6125,1.9375,4.5,6.4375,0.775,0.7,0.8625,0,1989,2019,"ORL","Magic",1989,"Orlando","Amway Center",0,"Rick DeVos","John Hammond","Steve Clifford","Lakeland Magic"
"20","Aaron Gordon",2016,1610612753,12.6309523809524,1.85714285714286,1.44047619047619,3.67857142857143,5.11904761904762,0.80952380952381,0.5,1.13095238095238,0,1989,2019,"ORL","Magic",1989,"Orlando","Amway Center",0,"Rick DeVos","John Hammond","Steve Clifford","Lakeland Magic"
"21","Aaron Gordon",2017,1610612753,17.6825396825397,2.20634920634921,1.52380952380952,6.31746031746032,7.84126984126984,0.968253968253968,0.746031746031746,1.79365079365079,0,1989,2019,"ORL","Magic",1989,"Orlando","Amway Center",0,"Rick DeVos","John Hammond","Steve Clifford","Lakeland Magic"
"22","Aaron Gordon",2018,1610612753,15.6666666666667,3.64367816091954,1.70114942528736,5.64367816091954,7.3448275862069,0.747126436781609,0.701149425287356,2.08045977011494,0,1989,2019,"ORL","Magic",1989,"Orlando","Amway Center",0,"Rick DeVos","John Hammond","Steve Clifford","Lakeland Magic"
"23","Aaron Gordon",2019,1610612753,14,3.47142857142857,1.6,5.71428571428571,7.31428571428571,0.8,0.585714285714286,1.57142857142857,0,1989,2019,"ORL","Magic",1989,"Orlando","Amway Center",0,"Rick DeVos","John Hammond","Steve Clifford","Lakeland Magic"
"24","Aaron Gordon",2020,1610612743,10.4285714285714,2.17142857142857,1.68571428571429,3.22857142857143,4.91428571428571,0.628571428571429,0.485714285714286,1.25714285714286,0,1976,2019,"DEN","Nuggets",1976,"Denver","Pepsi Center",19099,"Stan Kroenke","Tim Connelly","Michael Malone","No Affiliate"
"25","Aaron Gordon",2020,1610612753,14.551724137931,4,1.68965517241379,4.96551724137931,6.6551724137931,0.689655172413793,0.724137931034483,2.41379310344828,0,1989,2019,"ORL","Magic",1989,"Orlando","Amway Center",0,"Rick DeVos","John Hammond","Steve Clifford","Lakeland Magic"
"26","Aaron Gordon",2021,1610612743,14.6666666666667,2.51190476190476,1.72619047619048,4.13095238095238,5.85714285714286,0.55952380952381,0.607142857142857,1.69047619047619,0,1976,2019,"DEN","Nuggets",1976,"Denver","Pepsi Center",19099,"Stan Kroenke","Tim Connelly","Michael Malone","No Affiliate"
"27","Aaron Gordon",2022,1610612743,16.5483870967742,2.16129032258065,2.29032258064516,4.12903225806452,6.41935483870968,0.935483870967742,0.741935483870968,1.51612903225806,0,1976,2019,"DEN","Nuggets",1976,"Denver","Pepsi Center",19099,"Stan Kroenke","Tim Connelly","Michael Malone","No Affiliate"
"28","Aaron Gray",2007,1610612741,4.29508196721311,0.672131147540984,1.14754098360656,1.60655737704918,2.75409836065574,0.344262295081967,0.262295081967213,0.934426229508197,0,1966,2019,"CHI","Bulls",1966,"Chicago","United Center",21711,"Jerry Reinsdorf","Gar Forman","Jim Boylen","Windy City Bulls"
"29","Aaron Gray",2008,1610612741,3.37931034482759,0.793103448275862,1.44827586206897,2.36206896551724,3.81034482758621,0.241379310344828,0.310344827586207,0.706896551724138,0,1966,2019,"CHI","Bulls",1966,"Chicago","United Center",21711,"Jerry Reinsdorf","Gar Forman","Jim Boylen","Windy City Bulls"
"30","Aaron Gray",2009,1610612740,3.58333333333333,0.833333333333333,1.66666666666667,2.08333333333333,3.75,0.375,0.458333333333333,0.708333333333333,0,2002,2019,"NOP","Pelicans",2002,"New Orleans","Smoothie King Center",NA,"Tom Benson","Trajan Langdon","Alvin Gentry","No Affiliate"
"31","Aaron Gray",2009,1610612741,2.25,0.25,0.625,1.375,2,0,0,0.125,0,1966,2019,"CHI","Bulls",1966,"Chicago","United Center",21711,"Jerry Reinsdorf","Gar Forman","Jim Boylen","Windy City Bulls"
"32","Aaron Gray",2010,1610612740,3.19148936170213,0.382978723404255,1.31914893617021,2.76595744680851,4.08510638297872,0.276595744680851,0.297872340425532,0.787234042553192,0,2002,2019,"NOP","Pelicans",2002,"New Orleans","Smoothie King Center",NA,"Tom Benson","Trajan Langdon","Alvin Gentry","No Affiliate"
"33","Aaron Gray",2011,1610612761,3.89795918367347,0.551020408163265,1.69387755102041,4.04081632653061,5.73469387755102,0.448979591836735,0.346938775510204,1.04081632653061,0,1995,2019,"TOR","Raptors",1995,"Toronto","Scotiabank Arena",19800,"Maple Leaf Sports and Entertainment","Masai Ujiri","Nick Nurse","Raptors 905"
"34","Aaron Gray",2012,1610612761,2.83333333333333,0.785714285714286,1.14285714285714,2.02380952380952,3.16666666666667,0.166666666666667,0.119047619047619,0.857142857142857,0,1995,2019,"TOR","Raptors",1995,"Toronto","Scotiabank Arena",19800,"Maple Leaf Sports and Entertainment","Masai Ujiri","Nick Nurse","Raptors 905"
"35","Aaron Gray",2013,1610612758,1.81818181818182,0.575757575757576,1.18181818181818,1.93939393939394,3.12121212121212,0.303030303030303,0.242424242424242,0.818181818181818,0,1948,2019,"SAC","Kings",1948,"Sacramento","Golden 1 Center",17500,"Vivek Ranadive","Vlade Divac","Luke Walton","Stockton Kings"
"36","Aaron Gray",2013,1610612761,1.25,0.75,0.75,1.25,2,0,0,1,0,1995,2019,"TOR","Raptors",1995,"Toronto","Scotiabank Arena",19800,"Maple Leaf Sports and Entertainment","Masai Ujiri","Nick Nurse","Raptors 905"
"37","Aaron Harrison",2015,1610612766,1.3448275862069,0.241379310344828,0.137931034482759,0.655172413793104,0.793103448275862,0.310344827586207,0,0.275862068965517,0,1988,2019,"CHA","Hornets",1988,"Charlotte","Spectrum Center",19026,"Michael Jordan","Mitch Kupchak","James Borrego","Greensboro Swarm"
"38","Aaron Harrison",2016,1610612766,2.22222222222222,0.333333333333333,0.111111111111111,1.33333333333333,1.44444444444444,0.222222222222222,0.111111111111111,0.444444444444444,0,1988,2019,"CHA","Hornets",1988,"Charlotte","Spectrum Center",19026,"Michael Jordan","Mitch Kupchak","James Borrego","Greensboro Swarm"
"39","Aaron Harrison",2017,1610612742,6.66666666666667,1.22222222222222,0.444444444444444,2.22222222222222,2.66666666666667,1,0.222222222222222,0.333333333333333,0,1980,2019,"DAL","Mavericks",1980,"Dallas","American Airlines Center",19200,"Mark Cuban","Donnie Nelson","Rick Carlisle","Texas Legends"
"40","Aaron Henry",2021,1610612755,1.2,0.4,0.1,0.6,0.7,0.7,0.3,0.5,0,1949,2019,"PHI","76ers",1949,"Philadelphia","Wells Fargo Center",NA,"Joshua Harris","Elton Brand","Brett Brown","Delaware Blue Coats"
"41","Aaron Holiday",2018,1610612754,5.94736842105263,1.57894736842105,0.087719298245614,1.19298245614035,1.28070175438596,0.368421052631579,0.280701754385965,0.859649122807018,0,1976,2019,"IND","Pacers",1976,"Indiana","Bankers Life Fieldhouse",18345,"Herb Simon","Kevin Pritchard","Nate McMillan","Fort Wayne Mad Ants"
"42","Aaron Holiday",2019,1610612754,9.40789473684211,3.26315789473684,0.342105263157895,1.89473684210526,2.23684210526316,0.81578947368421,0.236842105263158,1.34210526315789,0,1976,2019,"IND","Pacers",1976,"Indiana","Bankers Life Fieldhouse",18345,"Herb Simon","Kevin Pritchard","Nate McMillan","Fort Wayne Mad Ants"
"43","Aaron Holiday",2020,1610612754,7.16438356164384,1.9041095890411,0.232876712328767,1.15068493150685,1.38356164383562,0.726027397260274,0.191780821917808,1.06849315068493,0,1976,2019,"IND","Pacers",1976,"Indiana","Bankers Life Fieldhouse",18345,"Herb Simon","Kevin Pritchard","Nate McMillan","Fort Wayne Mad Ants"
"44","Aaron Holiday",2021,1610612756,6.07142857142857,3,0.642857142857143,1.42857142857143,2.07142857142857,0.75,0.0357142857142857,1,0,1968,2019,"PHX","Suns",1968,"Phoenix","Talking Stick Resort Arena",NA,"Robert Sarver","James Jones","Monty Williams","Northern Arizona Suns"
"45","Aaron Holiday",2021,1610612764,6.4,1.95555555555556,0.244444444444444,1.6,1.84444444444444,0.6,0.2,1.04444444444444,0,1961,2019,"WAS","Wizards",1961,"Washington","Capital One Arena",20647,"Ted Leonsis","Tommy Sheppard","Scott Brooks","Capital City Go-Go"
"46","Aaron Holiday",2022,1610612737,5.67741935483871,1.67741935483871,0.483870967741935,1.29032258064516,1.7741935483871,0.838709677419355,0.161290322580645,0.838709677419355,0,1949,2019,"ATL","Hawks",1949,"Atlanta","State Farm Arena",18729,"Tony Ressler","Travis Schlenk","Lloyd Pierce","Erie Bayhawks"
"47","Aaron Jackson",2017,1610612745,1.625,0.375,0.5,0.375,0.875,0,0,0.375,0,1967,2019,"HOU","Rockets",1967,"Houston","Toyota Center",18104,"Tilman Fertitta","Daryl Morey","Mike D'Antoni","Rio Grande Valley Vipers"
"48","Aaron McKie",2003,1610612755,9.18666666666667,2.6,0.6,2.77333333333333,3.37333333333333,1.13333333333333,0.306666666666667,1.37333333333333,0,1949,2019,"PHI","76ers",1949,"Philadelphia","Wells Fargo Center",NA,"Joshua Harris","Elton Brand","Brett Brown","Delaware Blue Coats"
"49","Aaron McKie",2004,1610612755,2.17808219178082,1.47945205479452,0.287671232876712,2.23287671232877,2.52054794520548,0.712328767123288,0.232876712328767,0.438356164383562,0,1949,2019,"PHI","76ers",1949,"Philadelphia","Wells Fargo Center",NA,"Joshua Harris","Elton Brand","Brett Brown","Delaware Blue Coats"
"50","Aaron McKie",2005,1610612747,0.466666666666667,0.733333333333333,0.2,1.13333333333333,1.33333333333333,0.333333333333333,0,0.133333333333333,0,1948,2019,"LAL","Lakers",1948,"Los Angeles","Staples Center",19060,"Jerry Buss Family Trust","Rob Pelinka","Frank Vogel","South Bay Lakers"
"51","Aaron McKie",2006,1610612747,2.2,1.3,0.1,1.7,1.8,0.4,0,0.8,0,1948,2019,"LAL","Lakers",1948,"Los Angeles","Staples Center",19060,"Jerry Buss Family Trust","Rob Pelinka","Frank Vogel","South Bay Lakers"
"52","Aaron Miles",2005,1610612744,0.842105263157895,1.26315789473684,0,0.736842105263158,0.736842105263158,0.210526315789474,0.0526315789473684,0.578947368421053,0,1946,2019,"GSW","Warriors",1946,"Golden State","Chase Center",19596,"Joe Lacob","Bob Myers","Steve Kerr","Santa Cruz Warriors"
"53","Aaron Nesmith",2020,1610612738,4.67272727272727,0.454545454545455,0.636363636363636,2.14545454545455,2.78181818181818,0.327272727272727,0.218181818181818,0.581818181818182,0,1946,2019,"BOS","Celtics",1946,"Boston","TD Garden",18624,"Wyc Grousbeck","Danny Ainge","Brad Stevens","Maine Red Claws"
"54","Aaron Nesmith",2021,1610612738,3.53521126760563,0.422535211267606,0.295774647887324,1.29577464788732,1.59154929577465,0.338028169014085,0.126760563380282,0.507042253521127,0,1946,2019,"BOS","Celtics",1946,"Boston","TD Garden",18624,"Wyc Grousbeck","Danny Ainge","Brad Stevens","Maine Red Claws"
"55","Aaron Nesmith",2022,1610612754,8.6551724137931,1.06896551724138,0.689655172413793,2.86206896551724,3.55172413793103,0.758620689655172,0.482758620689655,0.931034482758621,0,1976,2019,"IND","Pacers",1976,"Indiana","Bankers Life Fieldhouse",18345,"Herb Simon","Kevin Pritchard","Nate McMillan","Fort Wayne Mad Ants"
"56","Aaron Wiggins",2021,1610612760,8.18518518518519,1.31481481481481,0.981481481481482,2.40740740740741,3.38888888888889,0.666666666666667,0.240740740740741,1.03703703703704,0,1967,2019,"OKC","Thunder",1967,"Oklahoma City","Chesapeake Energy Arena",19163,"Clay Bennett","Sam Presti","Billy Donovan","Oklahoma City Blue"
"57","Aaron Wiggins",2022,1610612760,6.75,1.46428571428571,0.964285714285714,2.64285714285714,3.60714285714286,0.571428571428571,0.142857142857143,0.928571428571429,0,1967,2019,"OKC","Thunder",1967,"Oklahoma City","Chesapeake Energy Arena",19163,"Clay Bennett","Sam Presti","Billy Donovan","Oklahoma City Blue"
"58","Aaron Williams",2003,1610612751,5.92771084337349,1.02409638554217,1.30120481927711,2.50602409638554,3.80722891566265,0.409638554216868,0.63855421686747,1.25301204819277,0,1976,2019,"BKN","Nets",1976,"Brooklyn","Barclays Center",NA,"Joe Tsai","Sean Marks","Kenny Atkinson","Long Island Nets"
"59","Aaron Williams",2004,1610612751,1.94736842105263,0.31578947368421,0.368421052631579,1.26315789473684,1.63157894736842,0.210526315789474,0.263157894736842,0.578947368421053,0,1976,2019,"BKN","Nets",1976,"Brooklyn","Barclays Center",NA,"Joe Tsai","Sean Marks","Kenny Atkinson","Long Island Nets"
"60","Aaron Williams",2004,1610612761,1.56521739130435,0.0869565217391305,0.434782608695652,0.826086956521739,1.26086956521739,0.0434782608695652,0.130434782608696,0.260869565217391,0,1995,2019,"TOR","Raptors",1995,"Toronto","Scotiabank Arena",19800,"Maple Leaf Sports and Entertainment","Masai Ujiri","Nick Nurse","Raptors 905"
"61","Aaron Williams",2005,1610612740,5.79411764705882,0.470588235294118,1.73529411764706,3.14705882352941,4.88235294117647,0.382352941176471,0.529411764705882,0.735294117647059,0,2002,2019,"NOP","Pelicans",2002,"New Orleans","Smoothie King Center",NA,"Tom Benson","Trajan Langdon","Alvin Gentry","No Affiliate"
"62","Aaron Williams",2005,1610612761,1.78571428571429,0.0714285714285714,0.357142857142857,0.714285714285714,1.07142857142857,0.285714285714286,0.214285714285714,0.357142857142857,0,1995,2019,"TOR","Raptors",1995,"Toronto","Scotiabank Arena",19800,"Maple Leaf Sports and Entertainment","Masai Ujiri","Nick Nurse","Raptors 905"
"63","Aaron Williams",2006,1610612746,2,0.18421052631579,0.710526315789474,1.52631578947368,2.23684210526316,0.18421052631579,0.368421052631579,0.473684210526316,0,1970,2019,"LAC","Clippers",1970,"Los Angeles","Staples Center",19060,"Steve Ballmer","Michael Winger","Doc Rivers","Agua Caliente Clippers of Ontario"
"64","Aaron Williams",2007,1610612746,2.26666666666667,0.3,0.5,1.53333333333333,2.03333333333333,0.4,0.5,0.433333333333333,0,1970,2019,"LAC","Clippers",1970,"Los Angeles","Staples Center",19060,"Steve Ballmer","Michael Winger","Doc Rivers","Agua Caliente Clippers of Ontario"
"65","Abdel Nader",2017,1610612738,3.01587301587302,0.523809523809524,0.26984126984127,1.03174603174603,1.3015873015873,0.26984126984127,0.19047619047619,0.650793650793651,0,1946,2019,"BOS","Celtics",1946,"Boston","TD Garden",18624,"Wyc Grousbeck","Danny Ainge","Brad Stevens","Maine Red Claws"
"66","Abdel Nader",2018,1610612760,3.796875,0.3125,0.21875,1.59375,1.8125,0.3125,0.203125,0.40625,0,1967,2019,"OKC","Thunder",1967,"Oklahoma City","Chesapeake Energy Arena",19163,"Clay Bennett","Sam Presti","Billy Donovan","Oklahoma City Blue"
"67","Abdel Nader",2019,1610612760,6.12698412698413,0.666666666666667,0.253968253968254,1.57142857142857,1.82539682539683,0.380952380952381,0.380952380952381,0.777777777777778,0,1967,2019,"OKC","Thunder",1967,"Oklahoma City","Chesapeake Energy Arena",19163,"Clay Bennett","Sam Presti","Billy Donovan","Oklahoma City Blue"
"68","Abdel Nader",2020,1610612756,5.51612903225806,0.612903225806452,0.225806451612903,2.12903225806452,2.35483870967742,0.354838709677419,0.290322580645161,0.709677419354839,0,1968,2019,"PHX","Suns",1968,"Phoenix","Talking Stick Resort Arena",NA,"Robert Sarver","James Jones","Monty Williams","Northern Arizona Suns"
"69","Abdel Nader",2021,1610612756,4,0.555555555555556,0.277777777777778,1.88888888888889,2.16666666666667,0.722222222222222,0.277777777777778,0.777777777777778,0,1968,2019,"PHX","Suns",1968,"Phoenix","Talking Stick Resort Arena",NA,"Robert Sarver","James Jones","Monty Williams","Northern Arizona Suns"
"70","Abdul Gaddy",2018,1610612760,1,1.75,0,1.25,1.25,0.5,0.25,0.25,0,1967,2019,"OKC","Thunder",1967,"Oklahoma City","Chesapeake Energy Arena",19163,"Clay Bennett","Sam Presti","Billy Donovan","Oklahoma City Blue"
"71","Abdul Gaddy",2019,1610612760,0,0,0,0,0,0,0,0,0,1967,2019,"OKC","Thunder",1967,"Oklahoma City","Chesapeake Energy Arena",19163,"Clay Bennett","Sam Presti","Billy Donovan","Oklahoma City Blue"
"72","Abdul Gaddy",2022,1610612760,0,0,0,0,0,0,0,0,0,1967,2019,"OKC","Thunder",1967,"Oklahoma City","Chesapeake Energy Arena",19163,"Clay Bennett","Sam Presti","Billy Donovan","Oklahoma City Blue"
"73","Acie Law",2007,1610612737,4.06349206349206,1.92063492063492,0.19047619047619,0.746031746031746,0.936507936507936,0.492063492063492,0,1.01587301587302,0,1949,2019,"ATL","Hawks",1949,"Atlanta","State Farm Arena",18729,"Tony Ressler","Travis Schlenk","Lloyd Pierce","Erie Bayhawks"
"74","Acie Law",2008,1610612737,2.78688524590164,1.50819672131148,0.114754098360656,0.868852459016394,0.983606557377049,0.180327868852459,0.0491803278688524,0.491803278688525,0,1949,2019,"ATL","Hawks",1949,"Atlanta","State Farm Arena",18729,"Tony Ressler","Travis Schlenk","Lloyd Pierce","Erie Bayhawks"
"75","Acie Law",2009,1610612741,5.5,1.33333333333333,0.25,0.916666666666667,1.16666666666667,0.333333333333333,0,1,0,1966,2019,"CHI","Bulls",1966,"Chicago","United Center",21711,"Jerry Reinsdorf","Gar Forman","Jim Boylen","Windy City Bulls"
"76","Acie Law",2009,1610612744,6.2,1.4,0,0.4,0.4,1.2,0,0.4,0,1946,2019,"GSW","Warriors",1946,"Golden State","Chase Center",19596,"Joe Lacob","Bob Myers","Steve Kerr","Santa Cruz Warriors"
"77","Acie Law",2009,1610612766,1.77777777777778,0.333333333333333,0,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.333333333333333,0,1988,2019,"CHA","Hornets",1988,"Charlotte","Spectrum Center",19026,"Michael Jordan","Mitch Kupchak","James Borrego","Greensboro Swarm"
"78","Acie Law",2010,1610612744,5.075,1.75,0.225,1.075,1.3,0.7,0,0.825,0,1946,2019,"GSW","Warriors",1946,"Golden State","Chase Center",19596,"Joe Lacob","Bob Myers","Steve Kerr","Santa Cruz Warriors"
"79","Acie Law",2010,1610612763,1.09090909090909,1.27272727272727,0.272727272727273,0.727272727272727,1,0.363636363636364,0,0.909090909090909,0,1995,2019,"MEM","Grizzlies",1995,"Memphis","FedExForum",18119,"Robert Pera","Zach Kleiman","Taylor Jenkins","Memphis Hustle"
"80","Adam Mokoka",2019,1610612741,3.1875,0.4375,0.5,0.375,0.875,0.3125,0,0.375,0,1966,2019,"CHI","Bulls",1966,"Chicago","United Center",21711,"Jerry Reinsdorf","Gar Forman","Jim Boylen","Windy City Bulls"
"81","Adam Mokoka",2020,1610612741,1.58823529411765,0.647058823529412,0.235294117647059,0.411764705882353,0.647058823529412,0.294117647058823,0.235294117647059,0.294117647058823,0,1966,2019,"CHI","Bulls",1966,"Chicago","United Center",21711,"Jerry Reinsdorf","Gar Forman","Jim Boylen","Windy City Bulls"
"82","Adam Morrison",2006,1610612766,11.7564102564103,2.08974358974359,0.692307692307692,2.25641025641026,2.94871794871795,0.358974358974359,0.076923076923077,1.66666666666667,0,1988,2019,"CHA","Hornets",1988,"Charlotte","Spectrum Center",19026,"Michael Jordan","Mitch Kupchak","James Borrego","Greensboro Swarm"
"83","Adam Morrison",2008,1610612747,1.25,0.375,0.25,0.75,1,0,0,0.375,0,1948,2019,"LAL","Lakers",1948,"Los Angeles","Staples Center",19060,"Jerry Buss Family Trust","Rob Pelinka","Frank Vogel","South Bay Lakers"
"84","Adam Morrison",2008,1610612766,4.52272727272727,0.863636363636364,0.363636363636364,1.27272727272727,1.63636363636364,0.204545454545455,0.0909090909090909,0.659090909090909,0,1988,2019,"CHA","Hornets",1988,"Charlotte","Spectrum Center",19026,"Michael Jordan","Mitch Kupchak","James Borrego","Greensboro Swarm"
"85","Adam Morrison",2009,1610612747,2.48484848484848,0.575757575757576,0.363636363636364,0.757575757575758,1.12121212121212,0.0909090909090909,0.0606060606060606,0.303030303030303,0,1948,2019,"LAL","Lakers",1948,"Los Angeles","Staples Center",19060,"Jerry Buss Family Trust","Rob Pelinka","Frank Vogel","South Bay Lakers"
"86","Ade Murkey",2020,1610612750,0,0,1,0,1,0,0,0,0,1989,2019,"MIN","Timberwolves",1989,"Minnesota","Target Center",19356,"Glen Taylor","Scott Layden","Ryan Saunders","Iowa Wolves"
"87","Ade Murkey",2021,1610612758,0,0,0,0,0,0,0,0,0,1948,2019,"SAC","Kings",1948,"Sacramento","Golden 1 Center",17500,"Vivek Ranadive","Vlade Divac","Luke Walton","Stockton Kings"
"88","Admiral Schofield",2019,1610612764,3.125,0.475,0.35,1.4,1.75,0.25,0.125,0.375,0,1961,2019,"WAS","Wizards",1961,"Washington","Capital One Arena",20647,"Ted Leonsis","Tommy Sheppard","Scott Brooks","Capital City Go-Go"
"89","Admiral Schofield",2020,1610612760,0,1,0,1,1,0,0,0.5,0,1967,2019,"OKC","Thunder",1967,"Oklahoma City","Chesapeake Energy Arena",19163,"Clay Bennett","Sam Presti","Billy Donovan","Oklahoma City Blue"
"90","Admiral Schofield",2021,1610612753,3.725,0.625,0.425,1.8,2.225,0.1,0.125,0.55,0,1989,2019,"ORL","Magic",1989,"Orlando","Amway Center",0,"Rick DeVos","John Hammond","Steve Clifford","Lakeland Magic"
"91","Admiral Schofield",2022,1610612753,4.95454545454546,0.818181818181818,0.772727272727273,1.31818181818182,2.09090909090909,0.227272727272727,0.136363636363636,0.227272727272727,0,1989,2019,"ORL","Magic",1989,"Orlando","Amway Center",0,"Rick DeVos","John Hammond","Steve Clifford","Lakeland Magic"
"92","Adonal Foyle",2003,1610612744,3.11363636363636,0.386363636363636,1.22727272727273,2.56818181818182,3.79545454545454,0.136363636363636,1.04545454545455,0.477272727272727,0,1946,2019,"GSW","Warriors",1946,"Golden State","Chase Center",19596,"Joe Lacob","Bob Myers","Steve Kerr","Santa Cruz Warriors"
"93","Adonal Foyle",2004,1610612744,4.51282051282051,0.717948717948718,2.11538461538461,3.38461538461538,5.5,0.333333333333333,2.03846153846154,0.743589743589744,0,1946,2019,"GSW","Warriors",1946,"Golden State","Chase Center",19596,"Joe Lacob","Bob Myers","Steve Kerr","Santa Cruz Warriors"
